"SUBMITTER_NAME","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","depth_ft","ceratophyllum_demersum","potamogeton_crispus","latitude","longitude","chara_sp","elodea_canadensis","potamogeton_sp","nitella_sp","elodea_sp","potamogeton_pusillus","stuckenia_pectinata","wolffia_sp","substrate","lemna_minor","phalaris_arundinacea","potamogeton_zosteriformis","spirodela_polyrrhiza","wolffia_columbiana","algae","myriophyllum_spicatum","heteranthera_dubia","najas_flexilis","nymphaea_odorata","potamogeton_foliosus","zannichellia_palustris","lemna_trisulca","najas_sp","potamogeton_richardsonii","unk_sp","nuphar_advena","lake_name","nelumbo_lutea","typha_sp","no_veg_found","potamogeton_obtusifolius","potamogeton_epihydrus","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_sp.1","spirodela_polyrrhiza.1"
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253972","3.2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253973","3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253974","2.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253975","2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253976","1.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253977","1.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253978","2.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253979","4.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253980","2.1","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253981","2.1","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253982","2.5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","1","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253983","1.9","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253984","3","1","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253985","2.3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253986","2.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253987","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253988","1.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","1","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253989","1.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253990","3.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253991","2.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253992","1.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253993","1.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253994","2.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253995","2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253996","1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253997","2.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","1","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253998","3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","253999","3.7","1","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254000","3.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254001","4.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254002","3.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254003","3.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254004","3.2","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254005","2.7","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254006","1.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254007","2.9","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254008","2.3","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254009","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254010","1.5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254011","2.5","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254012","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254013","2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254014","2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254015","3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254016","4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254017","5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254018","6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254019","6.5","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254020","6.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254021","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254022","6.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254023","7","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254024","6.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254025","6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254026","3.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254027","1.9","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254028","3.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254029","6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254030","8.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254031","9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254032","2.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254033","8.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254034","8.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254035","7.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254036","6.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254037","5.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254038","4.4","0","1",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254039","2.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254040","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2010-03-31","5",NA,"Unnamed hardworking surveyor(s)","254041","4.3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
